Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-04-22 00:00:00+01:00,572.8415482463805,576.8244549760955,566.1701673192414,567.564208984375,6547018,0.0,0.0,0.0
2010-04-23 00:00:00+01:00,571.9453138259626,574.932493262851,567.5640930087977,573.23974609375,5548770,0.0,0.0,0.0
2010-04-26 00:00:00+01:00,578.2183201602581,580.8071844346788,575.6293951115223,576.1272583007812,8568350,0.0,0.0,0.0
2010-04-27 00:00:00+01:00,576.525555262866,576.525555262866,561.091796875,561.091796875,7294583,0.0,0.0,0.0
2010-04-28 00:00:00+01:00,559.797424047032,564.9752137576398,554.619634336424,559.5982666015625,9009731,0.0,0.0,0.0
2010-04-29 00:00:00+01:00,561.1915914736403,565.1744986119184,559.2001379045013,563.780517578125,3441864,0.0,0.0,0.0
2010-04-30 00:00:00+01:00,562.9837570035015,565.6721697888448,555.3166512127302,556.1132202148438,5288081,0.0,0.0,0.0
2010-05-04 00:00:00+01:00,557.208542774378,557.208542774378,541.5756848476965,542.9696655273438,7442993,0.0,0.0,0.0
2010-05-05 00:00:00+01:00,541.0778157463926,545.7576817749872,534.0081209836749,537.2940063476562,19014200,0.0,0.0,0.0
2010-05-06 00:00:00+01:00,530.3241570671607,539.9827207792144,528.0339972033173,528.93017578125,10956158,0.0,0.0,0.0
2010-05-07 00:00:00+01:00,516.7821649200035,529.7266122108707,507.82062448786473,515.985595703125,27710288,0.0,0.0,0.0
2010-05-10 00:00:00+01:00,531.9171849168358,544.065062117932,529.7265741470757,542.6710205078125,27147144,0.0,0.0,0.0
2010-05-11 00:00:00+01:00,535.7008684789594,538.3893422414322,529.7265093509412,537.4931640625,8843784,0.0,0.0,0.0
2010-05-12 00:00:00+01:00,534.7052671154012,544.0651229165419,532.6142652408862,542.1732177734375,6641641,0.0,0.0,0.0
2010-05-13 00:00:00+01:00,547.1519171691396,548.1476440429688,542.5715978592634,548.1476440429688,9425821,0.0,0.0,0.0
2010-05-14 00:00:00+01:00,545.6582525480319,545.6582525480319,529.2287613672974,531.22021484375,4632352,0.0,0.0,0.0
2010-05-17 00:00:00+01:00,527.7349283975902,537.5926428792689,527.7349283975902,530.9212646484375,6704279,0.0,0.0,0.0
2010-05-18 00:00:00+01:00,532.7138089540747,538.7877177931618,532.7138089540747,536.0993041992188,6313058,0.0,0.0,0.0
2010-05-19 00:00:00+01:00,527.8345272791198,532.0165902105781,522.2584838867188,522.2584838867188,10971766,0.0,0.0,0.0
2010-05-20 00:00:00+01:00,523.7521244998754,528.4320510751758,505.62989054672664,512.898681640625,15407772,0.0,0.0,0.0
2010-05-21 00:00:00+01:00,508.01953742962615,514.7904636751341,501.7464439146392,512.699462890625,12315254,0.0,0.0,0.0
2010-05-24 00:00:00+01:00,514.292845850888,516.6826142652536,508.4180643377694,513.297119140625,4832430,0.0,0.0,0.0
2010-05-25 00:00:00+01:00,498.4606631186427,503.6384223865753,495.67261084776254,498.7593688964844,14760447,0.0,0.0,0.0
2010-05-26 00:00:00+01:00,503.93725505630505,508.5176036456978,497.76373777662366,503.1406555175781,16431209,0.0,0.0,0.0
2010-05-27 00:00:00+01:00,506.82495907430206,518.2758176781418,506.22751689579786,518.07666015625,7965068,0.0,0.0,0.0
2010-05-28 00:00:00+01:00,521.6611900812159,522.7564650315505,517.3795170814946,517.77783203125,10705078,0.0,0.0,0.0
2010-06-01 00:00:00+01:00,516.7819803637402,516.8815286899229,505.131969807614,515.0892333984375,6166073,0.0,0.0,0.0
2010-06-02 00:00:00+01:00,510.31000106363433,515.6869502626273,507.42239933017197,515.38818359375,3656172,0.0,0.0,0.0
2010-06-03 00:00:00+01:00,523.2541481592913,526.0421695245934,520.1674210716902,521.5614013671875,5304916,0.0,0.0,0.0
2010-06-04 00:00:00+01:00,521.8601574675988,526.1418294063446,510.30975607876104,512.5003662109375,8177993,0.0,0.0,0.0
2010-06-07 00:00:00+01:00,504.634127314186,512.2016844180118,504.0367157839729,506.8247375488281,3691058,0.0,0.0,0.0
2010-06-08 00:00:00+01:00,507.62133244917715,508.3183531195821,498.75937311473,502.6427001953125,7586565,0.0,0.0,0.0
2010-06-09 00:00:00+01:00,506.52615568779385,508.9158935546875,499.85477502168203,508.9158935546875,8641673,0.0,0.0,0.0
2010-06-10 00:00:00+01:00,502.344125327731,514.9898667029394,502.344125327731,513.297119140625,5629670,0.0,0.0,0.0
2010-06-11 00:00:00+01:00,508.01972234610173,518.4748516228716,508.01972234610173,516.5829467773438,4965730,0.0,0.0,0.0
2010-06-14 00:00:00+01:00,516.981447142148,521.7609243708275,516.7822895962967,520.3668823242188,3694523,0.0,0.0,0.0
2010-06-15 00:00:00+01:00,515.2883986724418,524.3494843683568,515.2883986724418,521.6610717773438,2900249,0.0,0.0,0.0
2010-06-16 00:00:00+01:00,526.0424182169131,526.0424182169131,521.2629420776585,524.548828125,3410675,0.0,0.0,0.0
2010-06-17 00:00:00+01:00,525.2455443990815,528.8301342312316,523.3536404033738,525.14599609375,9097263,0.0,0.0,0.0
2010-06-18 00:00:00+01:00,527.2372413477544,528.8303796181103,523.652649852289,524.6483764648438,9036209,0.0,0.0,0.0
2010-06-21 00:00:00+01:00,532.1163309247712,532.9129000672331,527.9342669589337,530.0252685546875,16468739,0.0,0.0,0.0
2010-06-22 00:00:00+01:00,524.847411587707,527.3367278270232,520.7649572649573,524.25,8777504,0.0,0.0,0.0
2010-06-23 00:00:00+01:00,521.7606148434782,524.3494790806858,516.4832772680539,517.37939453125,11458411,0.0,0.0,0.0
2010-06-24 00:00:00+01:00,522.6569398077221,522.6569398077221,509.2145997249518,509.3141784667969,5106058,0.0,0.0,0.0
2010-06-25 00:00:00+01:00,508.0197414769023,512.6996688176046,503.04110830048097,504.3355407714844,4012731,0.0,0.0,0.0
2010-06-28 00:00:00+01:00,507.4222708824471,509.71242985994337,502.04535343172626,506.62567138671875,4103353,0.0,0.0,0.0
2010-06-29 00:00:00+01:00,502.7423288345284,502.7423288345284,489.8974624216375,491.39105224609375,12766984,0.0,0.0,0.0
2010-06-30 00:00:00+01:00,495.6726948099359,495.7722735484706,489.9970713594316,491.0923767089844,9556710,0.0,0.0,0.0
2010-07-01 00:00:00+01:00,485.91451394094986,488.40383009843424,478.9444286999936,480.03973388671875,13539311,0.0,0.0,0.0
2010-07-02 00:00:00+01:00,482.92746053311066,488.30437875851993,480.7368495881963,483.9231872558594,8702543,0.0,0.0,0.0
2010-07-05 00:00:00+01:00,487.9059377224385,487.9059377224385,481.63287353515625,481.63287353515625,19730730,0.0,0.0,0.0
2010-07-06 00:00:00+01:00,484.6202170137005,495.3740536619466,484.0227748916493,494.97576904296875,8352231,0.0,0.0,0.0
2010-07-07 00:00:00+01:00,489.99698956681425,499.85467529296875,487.9059579552882,499.85467529296875,5030845,0.0,0.0,0.0
2010-07-08 00:00:00+01:00,507.82055783886835,510.9072859395304,504.9329568227076,509.01544189453125,6285797,0.0,0.0,0.0
2010-07-09 00:00:00+01:00,509.9115624312404,513.496214619851,508.61713001910095,512.40087890625,7431511,0.0,0.0,0.0
2010-07-12 00:00:00+01:00,512.500733836334,517.8776235366311,511.70416433714445,515.4879150390625,3329868,0.0,0.0,0.0
2010-07-13 00:00:00+01:00,516.7819931150309,526.042236328125,516.5828356834376,526.042236328125,9760490,0.0,0.0,0.0
2010-07-14 00:00:00+01:00,527.7351034689863,527.7351034689863,519.1718789299758,523.5530395507812,3461603,0.0,0.0,0.0
2010-07-15 00:00:00+01:00,521.1633279651306,525.2457827249199,516.8816549556825,518.9727172851562,13872088,0.0,0.0,0.0
2010-07-16 00:00:00+01:00,521.5616395433734,525.444998029555,513.695434983889,514.1932983398438,11981776,0.0,0.0,0.0
2010-07-19 00:00:00+01:00,515.1890239810468,518.0765949749822,510.01123293501075,513.0979614257812,10003674,0.0,0.0,0.0
2010-07-20 00:00:00+01:00,514.7905851753303,515.8858599829964,507.6213424338852,511.9029541015625,4167357,0.0,0.0,0.0
2010-07-21 00:00:00+01:00,518.0766009946566,522.955686239299,517.1804834099893,520.1676635742188,4151351,0.0,0.0,0.0
2010-07-22 00:00:00+01:00,517.180431599873,530.5231318655175,516.5829591622792,530.0252685546875,6140489,0.0,0.0,0.0
2010-07-23 00:00:00+01:00,529.1290300380285,531.6183460228248,526.5401049492507,530.6226196289062,7006856,0.0,0.0,0.0
2010-07-26 00:00:00+01:00,530.2242787560585,534.4561157226562,529.4774839972472,534.4561157226562,2998974,0.0,0.0,0.0
2010-07-27 00:00:00+01:00,536.6967155144561,539.9328274354616,534.2073986521441,535.7009887695312,4468760,0.0,0.0,0.0
2010-07-28 00:00:00+01:00,537.6925007680828,538.6882276213571,530.9713445084818,531.7181396484375,5573647,0.0,0.0,0.0
2010-07-29 00:00:00+01:00,532.4648420315067,536.6966804207239,530.473388671875,530.473388671875,4448240,0.0,0.0,0.0
2010-07-30 00:00:00+01:00,528.7306790367664,531.7178580143752,524.2499105703531,525.992431640625,5257711,0.0,0.0,0.0
2010-08-02 00:00:00+01:00,530.4236521170859,539.3851928710938,529.7266312369067,539.3851928710938,6604938,0.0,0.0,0.0
2010-08-03 00:00:00+01:00,535.9996367408079,539.08642578125,534.804752621099,539.08642578125,3790148,0.0,0.0,0.0
2010-08-04 00:00:00+01:00,538.0907602503823,541.2770372323372,532.6142631229332,539.3851928710938,4936871,0.0,0.0,0.0
2010-08-05 00:00:00+01:00,538.5886218590502,541.8745079698747,536.3980108603881,537.0950317382812,4424527,0.0,0.0,0.0
2010-08-06 00:00:00+01:00,540.0821473991518,540.9782648998569,531.5188619327671,533.6099243164062,6316752,0.0,0.0,0.0
2010-08-09 00:00:00+01:00,539.0862451846917,542.3721298323553,539.0862451846917,541.2767944335938,10542272,0.0,0.0,0.0
2010-08-10 00:00:00+01:00,539.9825421376745,540.7791112910031,535.1035180895799,537.9910888671875,4874926,0.0,0.0,0.0
2010-08-11 00:00:00+01:00,534.5060339121029,534.5060339121029,525.3453369140625,525.3453369140625,3710781,0.0,0.0,0.0
2010-08-12 00:00:00+01:00,523.3538853017315,528.1334216802039,521.7607470251271,527.0380859375,7486814,0.0,0.0,0.0
2010-08-13 00:00:00+01:00,531.0210549499698,531.518918316841,523.3539469452857,528.1334838867188,4600857,0.0,0.0,0.0
2010-08-16 00:00:00+01:00,529.6268897974547,530.6226161849105,523.1546682789922,527.7349853515625,5777723,0.0,0.0,0.0
2010-08-17 00:00:00+01:00,527.934211507774,535.3025512695312,527.6355057075164,535.3025512695312,6678528,0.0,0.0,0.0
2010-08-18 00:00:00+01:00,533.8088343958389,534.1076008992848,530.9212646484375,530.9212646484375,3787566,0.0,0.0,0.0
2010-08-19 00:00:00+01:00,533.5101164536032,534.2071369885058,521.5614013671875,521.5614013671875,7443301,0.0,0.0,0.0
2010-08-20 00:00:00+01:00,521.5616448837783,523.8518041897528,517.3795804960697,520.8646240234375,8815820,0.0,0.0,0.0
2010-08-23 00:00:00+01:00,523.0551774201585,527.9342621314087,520.7650183661484,524.6483764648438,6714543,0.0,0.0,0.0
2010-08-24 00:00:00+01:00,520.7647651998049,521.3621765671784,512.3010931076475,516.9810180664062,7424407,0.0,0.0,0.0
2010-08-25 00:00:00+01:00,513.297053445985,516.2842331944582,504.7337987562623,508.4179992675781,8080423,0.0,0.0,0.0
2010-08-26 00:00:00+01:00,512.9983522923831,514.3923330564207,510.4094266888934,513.197509765625,2871457,0.0,0.0,0.0
2010-08-27 00:00:00+01:00,511.8034724308894,518.8731069815847,509.81201923076924,517.77783203125,6880896,0.0,0.0,0.0
2010-08-31 00:00:00+01:00,513.6953791367939,519.8688354600092,510.6085902008574,519.769287109375,3535021,0.0,0.0,0.0
2010-09-01 00:00:00+01:00,522.1590680801379,533.70947265625,520.0680056965507,533.70947265625,8973575,0.0,0.0,0.0
2010-09-02 00:00:00+01:00,532.1162737643458,535.2030016501802,532.0166646482819,533.9085693359375,8496585,0.0,0.0,0.0
2010-09-03 00:00:00+01:00,535.1033980799799,551.6324322082625,534.1076716680517,539.285400390625,7516422,0.0,0.0,0.0
2010-09-06 00:00:00+01:00,543.2683690593051,543.2683690593051,539.9824836736315,540.5799560546875,6409513,0.0,0.0,0.0
2010-09-07 00:00:00+01:00,539.1859113036365,539.4846171051727,534.505984498491,537.4931640625,6939668,0.0,0.0,0.0
2010-09-08 00:00:00+01:00,535.5016532973243,541.376463449684,533.1119463683013,540.2811279296875,5053776,0.0,0.0,0.0
2010-09-09 00:00:00+01:00,538.3892908608025,547.5499861377202,538.1901334206768,546.2554931640625,5060992,0.0,0.0,0.0
2010-09-10 00:00:00+01:00,545.3594988466599,547.749206344194,544.5629296808152,547.3509521484375,8972815,0.0,0.0,0.0
2010-09-13 00:00:00+01:00,551.1347671632398,553.9227899642112,549.9398828844407,553.126220703125,4177492,0.0,0.0,0.0
2010-09-14 00:00:00+01:00,553.5245363110665,555.0181264675731,550.9356102418517,553.8232421875,2440709,0.0,0.0,0.0
2010-09-15 00:00:00+01:00,553.9227893720673,554.5202618979976,550.4377456809937,552.42919921875,6626386,0.0,0.0,0.0
2010-09-16 00:00:00+01:00,557.407831712567,557.407831712567,550.238586839147,550.6369018554688,2304397,0.0,0.0,0.0
2010-09-17 00:00:00+01:00,553.7236281782795,558.0053018754314,547.6497192382812,547.6497192382812,5110124,0.0,0.0,0.0
2010-09-20 00:00:00+01:00,550.6367859211218,557.1090085404478,550.6367859211218,556.9098510742188,4393679,0.0,0.0,0.0
2010-09-21 00:00:00+01:00,556.3123757424376,560.5939872915769,554.4204711914062,554.4204711914062,8077910,0.0,0.0,0.0
2010-09-22 00:00:00+01:00,556.9095393302205,557.1086966849663,549.1428886894707,552.6279296875,4686996,0.0,0.0,0.0
2010-09-23 00:00:00+01:00,552.0308837727908,556.2128871189543,544.2641672171565,552.1304321289062,5265644,0.0,0.0,0.0
2010-09-24 00:00:00+01:00,550.1389831765994,558.4035023527116,549.0437081533112,557.009521484375,5165769,0.0,0.0,0.0
2010-09-27 00:00:00+01:00,557.2084933490471,558.6025346793649,553.9226082410911,554.61962890625,3172330,0.0,0.0,0.0
2010-09-28 00:00:00+01:00,553.6238418461114,555.3165887692085,547.6494838405779,554.9182739257812,7482579,0.0,0.0,0.0
2010-09-29 00:00:00+01:00,557.8060265746944,559.6978705588632,551.5329614520784,554.0222778320312,4572384,0.0,0.0,0.0
2010-09-30 00:00:00+01:00,552.2298578417419,561.4901623285043,550.8358772940503,551.6324462890625,5303520,0.0,0.0,0.0
2010-10-01 00:00:00+01:00,555.0179454337275,558.6025363303982,553.1260408761785,556.1132202148438,8702644,0.0,0.0,0.0
2010-10-04 00:00:00+01:00,556.5112853950209,557.0091483947393,552.2296149780085,552.6279296875,4108456,0.0,0.0,0.0
2010-10-05 00:00:00+01:00,553.2257147526251,561.4902947511728,552.3295972122643,560.7932739257812,8741862,0.0,0.0,0.0
2010-10-06 00:00:00+01:00,562.3861122609454,566.4686259034734,562.3861122609454,565.1741333007812,5259506,0.0,0.0,0.0
2010-10-07 00:00:00+01:00,565.8712738887009,567.5640208425677,562.4858407552807,563.3819580078125,5230992,0.0,0.0,0.0
2010-10-08 00:00:00+01:00,562.585449215057,563.6807240099955,557.9055227038908,562.4859008789062,4169176,0.0,0.0,0.0
2010-10-11 00:00:00+01:00,564.7762448853405,565.7719716708315,562.9839488263248,564.6766357421875,2208829,0.0,0.0,0.0
2010-10-12 00:00:00+01:00,561.0919213716217,564.7761218300807,557.0094667503432,563.5812377929688,7913037,0.0,0.0,0.0
2010-10-13 00:00:00+01:00,566.568364954086,573.0405870493436,566.1700500538802,571.7461547851562,5193967,0.0,0.0,0.0
2010-10-14 00:00:00+01:00,573.7377901553457,574.1360444078539,568.3608411645915,570.0535888671875,4212452,0.0,0.0,0.0
2010-10-15 00:00:00+01:00,571.6466021047344,571.6466021047344,563.5812411610996,567.1658325195312,5319523,0.0,0.0,0.0
2010-10-18 00:00:00+01:00,565.4730898760962,571.8457028561677,564.2782059503575,571.4474487304688,6209824,0.0,0.0,0.0
2010-10-19 00:00:00+01:00,570.6508143881041,573.1401305576113,565.970948608887,567.3649291992188,3166715,0.0,0.0,0.0
2010-10-20 00:00:00+01:00,566.07062106845,570.252685305089,565.3736002332879,570.153076171875,2632393,0.0,0.0,0.0
2010-10-21 00:00:00+01:00,568.7590367812242,575.629513744362,567.1658377826602,572.5427856445312,4590271,0.0,0.0,0.0
2010-10-22 00:00:00+01:00,571.348022259768,572.6424549371393,569.3565686717071,571.1488647460938,3292248,0.0,0.0,0.0
2010-10-25 00:00:00+01:00,575.0322245333285,576.1274996988939,572.2442016601562,572.2442016601562,4816993,0.0,0.0,0.0
2010-10-26 00:00:00+01:00,571.2483486712381,571.6466028369477,565.0748317466297,567.8628540039062,3828109,0.0,0.0,0.0
2010-10-27 00:00:00+01:00,565.5726894723011,566.3692585702138,560.693604989306,561.9880981445312,5622003,0.0,0.0,0.0
2010-10-28 00:00:00+01:00,565.5725705121073,568.7589070078833,563.1828029466968,565.3734130859375,5230827,0.0,0.0,0.0
2010-10-29 00:00:00+01:00,563.9796756118158,567.2655618490679,562.3864762904262,564.6766357421875,4502857,0.0,0.0,0.0
2010-11-01 00:00:00+00:00,567.9624012748566,570.6508141171917,564.477358639201,567.0662231445312,10677469,0.0,0.0,0.0
2010-11-02 00:00:00+00:00,566.0705032920083,574.7333358138742,566.0705032920083,573.3392944335938,5402045,0.0,0.0,0.0
2010-11-03 00:00:00+00:00,575.4305404785425,575.6296372185332,571.5471816592747,573.5386352539062,13305217,0.0,0.0,0.0
2010-11-04 00:00:00+00:00,577.5213089882094,585.6862775804921,577.5213089882094,584.1926879882812,7888499,0.0,0.0,0.0
2010-11-05 00:00:00+00:00,585.9850461270375,587.478635879273,581.6038252107513,585.785888671875,6433139,0.0,0.0,0.0
2010-11-08 00:00:00+00:00,582.5996105621869,586.4829686199964,582.4005138612355,583.6949462890625,2767852,0.0,0.0,0.0
